Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
170015,12177908083,4,1.0,,0,0,0,2018-09-20,"I tried the mini size of this product to try out because my oily skin is rather particular about moisturizers. This product was moisturizing without being heavy on my skin and it had a light scent to it. Unfortunately, I am giving 4 stars because I had an increase in shininess/oiliness of my skin during the daytime while using this product.",,fair,blue,oily,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170016,2832136412,5,1.0,,0,0,0,2018-09-20,I have used this product in the past.  I can’t recall why I stopped using it. It is amazing! I have oily combo skin and this definitely hydrates the face after washing and cleansing.,Definitely a Must Try,light,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170017,1049178710,5,1.0,,0,0,0,2018-09-18,Perfect for oily skin! A little goes a long way..half of a dime size amount is just enough.,Best moisturizer for oily skin,tan,,oily,,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170018,21239023535,1,0.0,0.5,2,1,1,2018-09-18,"I bought this because it was recommended for my skin type. (Combo). It is not moisturizing at all. It has the velvety texture as a primer, not a moisturizer. The ingredient list is similar to some primers as well. Returned it after one use as it seemed to be a waste of money.",Felt like a primer.,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170019,8875946246,5,1.0,,0,0,0,2018-09-16,my skin is oily so this is perfect for my skin!,,medium,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170020,6537149582,5,1.0,,0,0,0,2018-09-14,"I have combination skin, but the dry patches are very dry. I love this product because its lightweight and moisturized without being oily! I use it every day on my face and you only need a small amount! I got a small sample with my points and as soon as I ran out I went and bought some!",Lightweight and moisturizing!,fair,hazel,combination,red,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170021,7225094269,4,1.0,0.7142860293388367,7,2,5,2018-09-11,"I love this moisturizer, and have bought the normal size of it at least three or four times now. This past purchase I decided to try the “Value“ size, knowing that I would eventually use it all. I have to say, while the gel is the same, it just was a little odd. The bottle was wrapped in a baggie, and had no unit carton as do the standard ones. I also ordered the new Hydrating Jelly in the standard size, and that came in a normal carton. My main issue with the “Value“ size is that it wasn’t anywhere near full up!!! I don’t know quite how much is actually in the bottle I got, but it definitely disappoints to see this larger bottle not be full. Perhaps you are getting the 6.7fl.oz and it is just in a larger bottle to seem like you are getting even more, but either way, I will definitely only be buying the normal standard size from now on. There was just a weird vibe with the “Value“ size! PS You can see the comparison in a photo I have attached, and the plastic bag behind the bottles.",Value size...or not?,fair,blue,oily,auburn,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170022,6243217571,4,1.0,,0,0,0,2018-09-09,"I’ve purchased this moisturizer numerous times. It sinks right into the skin and doesn’t feel greasy at all. I love that it doesn’t contain any added fragrance and keeps me hydrated. Also, it comes in a pump form which keeps the sensitive ingredients safe and also it’s very sanitary. I really don’t understand why most moisturizers still come in jars! I only wish it had more anti-aging and brightening benefits.",My Go-To Moisturizer,fair,green,oily,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170023,7016564316,2,1.0,,0,0,0,2018-09-09,I bought this moisturizer years ago and i loved it and repurchased it multiple times. the last time i bought it it broke me out with all these little bumps all over my face and when i put it on to go to bed i woke up in the morning with a layer or moisturizer sitting on my skin. I do have oily sensitive skin so i’m not sure if they reformulated this product but it does not work for my skin anymore...,broke me out,lightMedium,hazel,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170024,21099110097,5,1.0,,0,0,0,2018-09-07,I have used this moisturizer for a couple years and love it.  The gel is the perfect thing for my oily skin!,,light,blue,oily,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170025,1918324152,5,1.0,,0,0,0,2018-09-07,"Absolutely love this product! I’ve been using it for years and even at 32, it’s the perfect morning gel for the hot Florida humidity.",,light,blue,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170026,7079274363,4,1.0,,0,0,0,2018-09-07,Love this product gives you enough hydration without feeling heavy,,lightMedium,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170027,1294520487,5,1.0,,0,0,0,2018-09-06,The only moisturizer that doesn’t breakout my super sensitive skin. Will use forever. Light enough for summer and works during the winter months too.,Perfection in a bottle!,lightMedium,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170028,2815598899,3,0.0,,0,0,0,2018-09-06,I bought this because I wanted a moisturizer that wasn’t too heavy and wouldn’t clog my pores but it doesn’t even begin to moisturize!,,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170029,1749491389,5,1.0,,0,0,0,2018-09-06,Favorite moisturizer. I’ve used the lotion for years but wanted to try the gel! It’s just as great.,Perfect moisturizer!,tan,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170030,12050996285,1,0.0,,0,0,0,2018-09-06,thought that this would be good since i was using other clinique products but this has made my skin so dry and so uncomfortable to wear. Wouldn’t recommend.,does the opposite,fair,hazel,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170031,1112164382,5,1.0,,0,0,0,2018-09-03,"Love this lotion. It’s not too heavy, doesn’t make you break out and great for everyday. I use the gel in the summer and this in the winter. I have oily skin.",Great,light,blue,oily,auburn,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170032,5599787459,5,1.0,,0,0,0,2018-09-03,"Je l’ai eu en échantillon et dès que je l’ai finit, j’ai acheté le gros format : ma peau est de plus en plus douce, elle absorbe vite et il n’en faut pas beaucoup <3",,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170033,9512770880,5,1.0,,0,0,0,2018-09-02,This is my all-time favourite moisturizer. Leaves your skin feeling bouncy and supple. The formula is grease-free and keeps any dryness at bay. If you’re oily or acne prone then you’ll love this. I simply won’t face the day without it.,Love it,light,green,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170034,2521558352,5,1.0,,0,0,0,2018-09-01,i have combo oily skin and i use this as my nighttime moisturizer bc it doesn’t have spf (the one downside). but it makes my skin so soft and it absorbs quickly without feeling greasy - and i always know when a moisturizer is greasy bc i wear glasses so i will ALWAYS feel it on my nose which is so annoying. but this doesn’t do that! i bought the biggest size bc i had a sample of it before this and i loved it from the get go.,perfect for combo oily skin,mediumTan,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170035,8814701747,5,1.0,,0,0,0,2018-09-01,"one of my all time favorites, great for mixed skin. oily/dry",light but has results,lightMedium,hazel,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170036,8589314629,5,1.0,,0,0,0,2018-09-01,This goes perfect with my oily skin! Makes my skin feel soft and hydrated without making me feel like a grease ball.,Great for Oily Skin,fairLight,blue,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170037,1829076689,5,1.0,,0,0,0,2018-08-30,"I have super dry skin around nose and lips...this works well . Feels like my skin just drinks it up so I do use heavily , makeup goes on perfectly and I don’t get the dry flakes",,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170038,9521476174,5,1.0,,0,0,0,2018-08-29,my favorite moisturizer ever! not too oily but still very moisturizing and it always makes my skin feel so smooth in the morning!,,fair,blue,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170039,21099148204,5,1.0,,0,0,0,2018-08-29,"she loves it, my 58 year old grandma loves it, she sayed it made her ski n feel great",loves it,fair,blue,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170040,5276976527,4,1.0,,0,0,0,2018-08-27,"This has always been a great go-to moisturizer for me and it has never given me problems. It’s hydrating, light, and doesn’t leave my skin feeling icky. As someone with combination skin, this is great because it is gel-based. I tried the lotion version and it was way too oily for my skin and caused me to break out. I usually only use this during the summer time because it is light on my skin. I don’t recommend using this in in the winter as it might not be moisturizing enough. It is a great value for the amount that comes in the large bottle. I have recommended this to a couple of people already and they all feel the same. Will definitely continue to use this product!",Great gel-based moisturizer.,lightMedium,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170041,8623303703,5,1.0,,0,0,0,2018-08-27,"this moisturizer has helped so much with my oily skin, it keeps it well moisturized but also controls my oil. the texture on my face has been a lot better too",great for oily skin,fair,blue,oily,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170042,20315743983,5,1.0,,0,0,0,2018-08-27,"This is my holy grail moisturizer. I have oily/combo skin and this doesn’t make me feel like a greasy mess. Whenever I wear this under my makeup, my makeup looks so much better and smoother. It gives the perfect amount of moisture to my face. It absorbs very quickly and makes my face very soft without being greasy. I’ve been using this for almost 3 years now! Totally worth the price for me!",Best moisturizer ever!,fair,hazel,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170043,5722755770,2,0.0,,0,0,0,2018-08-27,"I have combination skin, but this is truly for more oily types. It has a very watery consistency, which ironically doesn’t feel hydrating. Didn’t experience any significant results.",Pass,fair,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170044,2566211958,4,1.0,,0,0,0,2018-08-25,"I bought this moisturizer for the first time years ago as a tween, with the accompanying 3 step system for oily combo skin, which makes your skin super manageable by the way,  and I fell in love with the product. Once my 6 months on Accutane ended, I needed a less thick but still hydrating and oil controlling face moisturizer for under makeup. And this is it. It isn’t super expensive, it has no scent, and blends in super well. It makes your skin have that smooth and full feeling of the outside of a water balloon. You will see results within a week or so. I do hate the bottle shape though, as leftover product always is stuck in there, so one less star for that because it is annoying. Other than that, this is a great product!!",Classic For A Reason,fair,brown,combination,auburn,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170045,7058833164,5,1.0,,0,0,0,2018-08-25,This is the only moisturizer I’ve ever found that didn’t make my face oily or greasy. It goes on smooth and absorbed into your face so well. I’ve been using this for at least 5 years now and it’s the absolute best.,Amazing for oily skin,lightMedium,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170046,7100551559,5,1.0,,0,0,0,2018-08-23,"This is my favourite moisturizer by far (I’ve tried tatcha, drunk elephant, etc). It’s super lightweight, non-greasy/tacky, sinks into the skin quickly, & really works well with my oily skin type without adding to it. I find my skin more balanced & less oily on the days I wear this. It’s great!",,fair,blue,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170047,12211610732,1,0.0,,0,0,0,2018-08-19,Feels weirdly itchy and oily on skin after applying,,medium,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170048,5414548403,1,0.0,,0,0,0,2018-08-17,"Did nothing special for my skin at all. Very runny and does not sink in, just sits on top.",,medium,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170049,21149029007,5,1.0,,0,0,0,2018-08-16,My holy grail moisturizer ❤️,,lightMedium,brown,dry,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170050,7248370524,5,1.0,,0,0,0,2018-08-14,"Anyone with oily skin and in need of an occasional face moisturizer should look no further because you’ve found it. At a bit of a price, but in my opinion, the best so far.",,fairLight,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170051,1207790535,5,1.0,,0,0,0,2018-08-13,Love Love L O V E this moisturizer. It hydrates my dry skin without feeling heavy. I love how quickly it sinks into my skin.,Amazing.,lightMedium,brown,dry,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170052,7121605074,3,1.0,,0,0,0,2018-08-12,"I like the texture that feel a bit like aloe vera gel but a little bit more liquid. It hydrates well my oily skin. Honestly, it does not changes anything on skin but it doesn’t do bad neither.",,rich,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170053,20670428949,5,1.0,,0,0,0,2018-08-11,goes on non greasy and stays on all day - through sweat and tears....would def buy this again.,,mediumTan,hazel,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170054,1545511909,5,1.0,,0,0,0,2018-08-11,Love love love this non-oily moisturizer!!!,,light,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170055,11868917484,4,1.0,,0,0,0,2018-08-11,Pretty decent moisturizer i think it’s greatcolor the summertime because it’s very light and drieds down but for the winter id need some thicker. Sample size last a decent time period,Great for oily/ combo,tan,brown,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170056,5962977114,4,1.0,,0,0,0,2018-08-11,I received a 100 pt. perk of this and I loved it.  When I purchased the full size it caused skin irritation.  My skin has been extra sensitive lately so I can’t really fault the product.  I love the consistency and how it hydrated my skin.,Great Hydration,fair,green,combination,auburn,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170057,7395031107,5,1.0,0.0,1,1,0,2018-08-11,I’m an oil slick on the average day but my skin still somehow winds up tight and itchy after using some products. Redeemed my beauty insider points for a deluxe sample and this was exactly what my skin needed! I purchased it as soon as the sample ran low with the cleanser to pair. These will now be staple products of mine.,No longer an oily slip,rich,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170058,1411117454,5,1.0,,0,0,0,2018-08-06,I have extremely oily skin and have been trying to find a daily moisturizer that doesn’t leave me greasy. This is the one! I love that it comes out of a pump so it’s hygienic. It also goes great under my makeup! It’s very reasonably priced compared to all of the other oil free moisturizes out there.,Holy Grail!!!,lightMedium,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170059,1293187777,2,0.0,,0,0,0,2018-08-06,"Received this as a sample. This product provided quickly absorbed moisture, however, both my teen and myself broke out terribly from it. After more carefully looking at the ingredients I see it contains dyes and a number of chemicals we avoid with our sensitive skin.  Fragrance free is great. Close Bowie just needs to go a bit further.",Not for sensitive skin,lightMedium,green,combination,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170060,10830979082,5,1.0,,0,0,0,2018-08-04,It makes my skin feel soft and hydrating. And I like the consistency of the moisturizer. It is worth the money to buy this product.,,rich,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170061,10877169556,1,0.0,,0,0,0,2018-08-03,"I was excited to try this because I absolutely love Clinique for foundation but I was extremely disappointed w/ this product. I have sensitive/combination skin, which is oily in my T-zone w/ dry patches on my cheeks",,light,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170062,9436806803,5,1.0,,0,0,0,2018-08-02,I am in love with the way this feels on my skin. I have very oily skin and this doesn’t make my skin feel more oil.,Great for oil skin,light,blue,oily,blonde,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170063,2371104190,3,0.0,,0,0,0,2018-07-31,This product is moisturizing but it made me break out which is not suppose to happen when an oily combo face meets a gel moisturizer.,,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170064,8441602786,5,1.0,,0,0,0,2018-07-29,soaked in and kept skin smooth for the day,,lightMedium,brown,dry,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170065,7688579422,5,1.0,,0,0,0,2018-07-29,Amazing product totally recommend it I love it so muchhhhhhh,,light,blue,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170066,5547039882,4,1.0,,0,0,0,2018-07-28,This is a perfect lightweight moisturizer for those with oily or oily combo skin! I love to use it during the warm months when is humid outside To prevent my face from looking shiny. I have combo skin and during the winter months I do feel like I need a little extra moisture on my skin so a good way to complement this is to use a serum under it to avoid any dry patches. This moisturizer sinks into my skin fast and it doesn’t feel sticky. overall this is a good moisturizer for those with oily and acne prone skin looking for a lightweight moisturizer.,,light,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170067,2718335956,5,1.0,,0,0,0,2018-07-27,"This is the only moisturizer I will use. Everything else feels like it sits on top of my face, but this really absorbs quickly. I use 1-2 pumps all over my face and neck.",,fair,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170068,6721552753,5,1.0,,0,0,0,2018-07-23,My mom has the oiliest skin imaginable and shes never used anything beauty related as shes a very simple woman. But this moisturizer has changed her life. Ive never seen her stick to a beauty product like this before and she swears by it. Its great for mature and oily skin and i can tell its doing wonders for her.,,mediumTan,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170069,6819162899,5,1.0,1.0,2,0,2,2018-07-17,"I live by this product. Since I was 14 I have struggled with cystic acne along my jaw line, chin, and on my cheeks. I have literally tired everything...proactiv, over the counter topical products, as well as numerous face washes and leave on spot treatments. All of the above would either work for a while, or actually make my skin more sensitive and inflamed. A couple years ago my mom recommended Clinique’s face makeup to me, and I decided to buy this product along with their foundation. After a week of washing my face twice a day and using a couple of pumps this gel afterwards, my skin issues virtually vanished. I no longer struggle with painful, deep cystic breakouts along my chin, jawline, and on my cheeks, and the redness in my skin had greatly diminished as well. I ACTUALLY get compliments on my skin, where I never have before. This product leaves my skin feeling moisturized and cool; not like many other moisturizers which tend to leave skin feeling greasy, and heavy. Your skin will literally drink this gel, and thank you for it! One tip I have for people who really struggle with sensitive, acne ridden skin is to use this product in conjunction with Glam Glow’s SUPERCLEANSE Clearing Cream-to-Foam Cleanser. There must be something about the combination of high quality ingredients and the fact that both products have been formulated for sensitive skin, that makes this combination such a winner for acne prone skin. Either way, buy this moisturizing gel, and I promise that you won’t be disappointed with the results- clear, even, beautiful skin :)",Solved my acne problems for good...,fairLight,hazel,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170070,10783857043,5,1.0,,0,0,0,2018-07-16,"This is now the only moisturizer I use for Summer. In Winter I switch to the lotion. This has been a lifesaver for my skin, which tends to get really oily in the warmer months. I’ve never found a Gel that actually makes my face feel dry and soft until now. It’s very soothing as well for my sensitive skin. I will keep on purchasing this most definitely. I love and trust this brand.",Clinique Moisturizing Gel,lightMedium,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170071,5739838164,5,1.0,,0,0,0,2018-07-15,"So I have EXTREMELY oily skin. I always have, and it appears I always will. But oily skin does need to be moisturized from time to time. And in those times I have tried countless moisturizers, from drug store to very high end brands, but to no avail to my almost mirror like forehead. But I think I have found the answer. I bought the smaller size because you can’t trust anything these days, and I’m shook. When I put this on it doesn’t feel greasy or weirdly sticky or even silicone like. My face doesn’t feel heavy or tight at all. My skins almost- dare I say- normal. Hours after initial application and I no longer reflect light, only my highlight does now.",A greasy girls saviour,fair,hazel,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170072,7141741215,5,1.0,,0,0,0,2018-07-15,"This was the first moisturizer I tried and I absolutely loved it! It’s thin which I loved but it still hydrates your skin! It’s amazing! You definitely feel and see the difference. This was also the first and only product I’ve tried from Clinique and I highly recommend this product! It doesn’t clog your pores nor does it feel sticky. As for the smell, it’s very subtle.",Recommend!,mediumTan,brown,normal,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170073,981214348,5,1.0,,0,0,0,2018-07-14,Really love this product! It doesn’t feel heavy on my skin and I don’t have to use a lot. Tried it first with a trial size. Now just purchased the big size.,,lightMedium,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170074,11949965496,5,1.0,,0,0,0,2018-07-13,Awesome product! Real results. Always comfortable.,,lightMedium,blue,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170075,1828733224,5,1.0,,0,0,0,2018-07-13,"This moisturizer is so light and easy to wear. I used it both day and night. I received a small sample of this gel two years ago and have used it since. We travel and live in the north during summer, Florida in winter. It works well wherever I am. I like the 1.7 oz size because of traveling. I am 71 with oily/combination skin.",The Best!,lightMedium,green,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170076,2195557165,5,1.0,,0,0,0,2018-07-13,I have combo skin. This is my go to face lotion. Perfectly moisturizing and never feels oily.,Love this <3,lightMedium,brown,dry,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170077,7265377579,3,1.0,,0,0,0,2018-07-13,"Very nice light moisturizer for summer, best used on oily skin as it is very light.",Good summer moisturiser,medium,brown,normal,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170078,8746278527,5,1.0,,0,0,0,2018-07-13,"This product is really good! I have oily skin, but I don’t feel super oily after using this. It makes my skin super soft and I only have to use 3 pumps to get my whole face and neck. Love it!",Awesome!,fairLight,blue,combination,red,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170079,7685266455,5,1.0,,0,0,0,2018-07-13,The gel is great for moisturizing my oily skin but not making it greasy. Love it!,,mediumTan,brown,oily,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170080,1237450765,5,1.0,,0,0,0,2018-07-11,"I’ve tried other moisturizers and this is the only one I keep coming back to! It works so nicely with my skin, never breaks me out, and keeps my skin hydrated. I have oily/acne prone skin, and I’ve found when I switch up my moisturizer my skin does not like it! I’m a die hard fan now.",Best Moisturizer For Me!,light,brown,oily,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170081,7492549014,5,1.0,,0,0,0,2018-07-10,"MY FAVE! I’ve gone through two 4.2 oz’s, a travel size, and a sample size. I love this stuff! I have normal to dry sensitive skin so it feels amazing on a fresh cleaned face.",LOVE,fair,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170082,7396459323,5,1.0,,0,0,0,2018-07-09,"Love this moisturizer!  This 4.2 oz container lasts forever and it keeps me moisturized all day with just a single pump.  I’m acne prone, so the gel is great for my skin.",,medium,brown,combination,black,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
170083,2552410487,5,1.0,,0,0,0,2018-07-08,"this is a classic and a goodie, worth every penny. perfect for those who have oily skin, this will never leave you greasy but at the same time your skin feels hydrated. best part of all is its vegan",holy grail,mediumTan,brown,combination,brown,P122900,Dramatically Different Moisturizing Gel,CLINIQUE,32.5
